offset,Chr 1,Chr 2,Chr 3,Chr 4,Chr 5,Chr 6,Chr 7,Chr 8,Chr 9,Chr 10,Chr 11,Chr 12,Chr 13,Chr 14,Chr 15,Chr 16,Chr 17,Chr 18,Chr 19
27800146,3.0749171857184483,,,,,,,,,,,,,,,,,,
27808564,3.2693222743434456,,,,,,,,,,,,,,,,,,
27809984,3.3446424554895864,,,,,,,,,,,,,,,,,,
27810349,4.012563319486591,,,,,,,,,,,,,,,,,,
27810651,3.2979217813334953,,,,,,,,,,,,,,,,,,
27853674,3.017664170460494,,,,,,,,,,,,,,,,,,
27858938,3.3581070667446924,,,,,,,,,,,,,,,,,,
27859650,3.1938760807650444,,,,,,,,,,,,,,,,,,
27860071,4.079581485123002,,,,,,,,,,,,,,,,,,
27860160,4.201847110556423,,,,,,,,,,,,,,,,,,
27860340,5.120404653627949,,,,,,,,,,,,,,,,,,
27860351,4.962442038308364,,,,,,,,,,,,,,,,,,
27860389,3.5911153486149474,,,,,,,,,,,,,,,,,,
27866044,5.1304427401363455,,,,,,,,,,,,,,,,,,
27866093,3.956150249551733,,,,,,,,,,,,,,,,,,
27866187,5.636180698685833,,,,,,,,,,,,,,,,,,
27866907,5.1304427401363455,,,,,,,,,,,,,,,,,,
27867211,5.1304427401363455,,,,,,,,,,,,,,,,,,
27867438,3.21184273392486,,,,,,,,,,,,,,,,,,
27888857,5.408915015018214,,,,,,,,,,,,,,,,,,
27888947,5.1304427401363455,,,,,,,,,,,,,,,,,,
27889211,3.3675627526385554,,,,,,,,,,,,,,,,,,
27891016,3.389793528337547,,,,,,,,,,,,,,,,,,
27892225,3.651357764735713,,,,,,,,,,,,,,,,,,
27892271,5.1304427401363455,,,,,,,,,,,,,,,,,,
27892454,3.9277714315130727,,,,,,,,,,,,,,,,,,
27892572,4.807552983911099,,,,,,,,,,,,,,,,,,
27892958,5.1304427401363455,,,,,,,,,,,,,,,,,,
27892968,5.1304427401363455,,,,,,,,,,,,,,,,,,
27893759,3.597487057613162,,,,,,,,,,,,,,,,,,
27893800,3.985606744136,,,,,,,,,,,,,,,,,,
27894185,3.411594158907446,,,,,,,,,,,,,,,,,,
27894213,3.538240434751951,,,,,,,,,,,,,,,,,,
27894277,3.359835306016364,,,,,,,,,,,,,,,,,,
27894301,3.359835306016364,,,,,,,,,,,,,,,,,,
27894320,3.359835306016364,,,,,,,,,,,,,,,,,,
27894491,3.6090087560187047,,,,,,,,,,,,,,,,,,
27895037,3.985606744136,,,,,,,,,,,,,,,,,,
27895135,3.8157703589400365,,,,,,,,,,,,,,,,,,
27896322,3.8157703589400365,,,,,,,,,,,,,,,,,,
27898479,3.4755872594716104,,,,,,,,,,,,,,,,,,
27898552,3.4755872594716104,,,,,,,,,,,,,,,,,,
27898873,3.435987407227772,,,,,,,,,,,,,,,,,,
27900412,3.005368086921468,,,,,,,,,,,,,,,,,,
27900511,3.4147109917616176,,,,,,,,,,,,,,,,,,
27900653,3.192721971702637,,,,,,,,,,,,,,,,,,
27900665,3.435987407227772,,,,,,,,,,,,,,,,,,
27902469,3.1305119461224593,,,,,,,,,,,,,,,,,,
27904611,3.12042574220748,,,,,,,,,,,,,,,,,,
27906420,3.1672122703421755,,,,,,,,,,,,,,,,,,
27918044,3.224097184218448,,,,,,,,,,,,,,,,,,
27919417,3.1204393242532773,,,,,,,,,,,,,,,,,,
27929423,3.6902997975916985,,,,,,,,,,,,,,,,,,
27931958,4.221917083990621,,,,,,,,,,,,,,,,,,
27934491,3.480915535193365,,,,,,,,,,,,,,,,,,
27935612,3.0194776951812248,,,,,,,,,,,,,,,,,,
27935832,3.0194776951812248,,,,,,,,,,,,,,,,,,
27939246,3.084890495060838,,,,,,,,,,,,,,,,,,
27941711,3.6563309076487522,,,,,,,,,,,,,,,,,,
27945778,3.694172672508741,,,,,,,,,,,,,,,,,,
27975323,3.0786143581097742,,,,,,,,,,,,,,,,,,
28339000,3.040055641814765,,,,,,,,,,,,,,,,,,
28350357,3.171077157847873,,,,,,,,,,,,,,,,,,
28385422,3.0030298463922254,,,,,,,,,,,,,,,,,,
28386763,4.235889577373828,,,,,,,,,,,,,,,,,,
28553366,3.573820523184495,,,,,,,,,,,,,,,,,,
28553862,4.0085800861066065,,,,,,,,,,,,,,,,,,
28553872,4.0085800861066065,,,,,,,,,,,,,,,,,,
28601346,3.862189359759358,,,,,,,,,,,,,,,,,,
28601677,3.004796462903148,,,,,,,,,,,,,,,,,,
28601697,3.004796462903148,,,,,,,,,,,,,,,,,,
28820489,3.071410806827826,,,,,,,,,,,,,,,,,,
28822416,3.373103619480448,,,,,,,,,,,,,,,,,,
28822615,3.373103619480448,,,,,,,,,,,,,,,,,,
28833873,3.6237050609506434,,,,,,,,,,,,,,,,,,
29011784,3.3004725457491744,,,,,,,,,,,,,,,,,,
29085583,3.2085460673847193,,,,,,,,,,,,,,,,,,
29335391,3.269918164925482,,,,,,,,,,,,,,,,,,
29512126,3.0429434236762316,,,,,,,,,,,,,,,,,,
29513838,3.019007201123705,,,,,,,,,,,,,,,,,,
29513843,3.019007201123705,,,,,,,,,,,,,,,,,,
29513880,3.0006705469196815,,,,,,,,,,,,,,,,,,
29980335,3.1056645496018063,,,,,,,,,,,,,,,,,,
29982376,3.0950001200881943,,,,,,,,,,,,,,,,,,
29997908,3.2053584089388334,,,,,,,,,,,,,,,,,,
29999083,3.8108621496331767,,,,,,,,,,,,,,,,,,
30251090,3.279595658201731,,,,,,,,,,,,,,,,,,
30251114,3.2575229507446144,,,,,,,,,,,,,,,,,,
30262977,3.2430868226953242,,,,,,,,,,,,,,,,,,
30303392,3.5610414343022665,,,,,,,,,,,,,,,,,,
30366740,3.6881376847922325,,,,,,,,,,,,,,,,,,
30366819,3.5150145168878573,,,,,,,,,,,,,,,,,,
30366934,3.6881376847922325,,,,,,,,,,,,,,,,,,
30367051,3.5150145168878573,,,,,,,,,,,,,,,,,,
30369304,3.502445362472982,,,,,,,,,,,,,,,,,,
30372007,3.0890623118449057,,,,,,,,,,,,,,,,,,
30372018,3.2412818431200705,,,,,,,,,,,,,,,,,,
30372078,3.287362670891824,,,,,,,,,,,,,,,,,,
30372578,3.999657476761434,,,,,,,,,,,,,,,,,,
30374862,3.0712601261444155,,,,,,,,,,,,,,,,,,
30392049,3.073249436340794,,,,,,,,,,,,,,,,,,
30392182,3.073249436340794,,,,,,,,,,,,,,,,,,
30392224,3.073249436340794,,,,,,,,,,,,,,,,,,
30397065,3.157324934821004,,,,,,,,,,,,,,,,,,
30399005,3.660703620557912,,,,,,,,,,,,,,,,,,
30400759,3.498939504771274,,,,,,,,,,,,,,,,,,
30401448,3.3772986798179163,,,,,,,,,,,,,,,,,,
30401698,3.660703620557912,,,,,,,,,,,,,,,,,,
30401995,3.961296801573003,,,,,,,,,,,,,,,,,,
30402076,3.3772986798179163,,,,,,,,,,,,,,,,,,
30402623,3.3772986798179163,,,,,,,,,,,,,,,,,,
30402892,3.3772986798179163,,,,,,,,,,,,,,,,,,
30402935,3.3772986798179163,,,,,,,,,,,,,,,,,,
30403292,3.7133868172960183,,,,,,,,,,,,,,,,,,
30403407,3.0698699758451387,,,,,,,,,,,,,,,,,,
30404104,3.660703620557912,,,,,,,,,,,,,,,,,,
30404117,3.058566886567069,,,,,,,,,,,,,,,,,,
30404448,3.3772986798179163,,,,,,,,,,,,,,,,,,
30404785,3.3772986798179163,,,,,,,,,,,,,,,,,,
30409472,4.540287036739045,,,,,,,,,,,,,,,,,,
30409514,3.3772986798179163,,,,,,,,,,,,,,,,,,
30410213,3.3772986798179163,,,,,,,,,,,,,,,,,,
30410325,3.660703620557912,,,,,,,,,,,,,,,,,,
30410610,3.3772986798179163,,,,,,,,,,,,,,,,,,
30410857,3.081854600911313,,,,,,,,,,,,,,,,,,
30411142,3.3431503424736344,,,,,,,,,,,,,,,,,,
30411471,3.3772986798179163,,,,,,,,,,,,,,,,,,
30412459,3.6405741613571942,,,,,,,,,,,,,,,,,,
30415861,4.407731728294538,,,,,,,,,,,,,,,,,,
30416052,3.100752115317403,,,,,,,,,,,,,,,,,,
30416469,3.1024399821505426,,,,,,,,,,,,,,,,,,
30416568,3.1024399821505426,,,,,,,,,,,,,,,,,,
30417298,3.1024399821505426,,,,,,,,,,,,,,,,,,
30417329,3.660703620557912,,,,,,,,,,,,,,,,,,
30417588,3.1024399821505426,,,,,,,,,,,,,,,,,,
30417699,3.1024399821505426,,,,,,,,,,,,,,,,,,
30417956,3.1024399821505426,,,,,,,,,,,,,,,,,,
30419430,3.100752115317403,,,,,,,,,,,,,,,,,,
30419699,3.1024399821505426,,,,,,,,,,,,,,,,,,
30419714,3.1024399821505426,,,,,,,,,,,,,,,,,,
30420539,3.1024399821505426,,,,,,,,,,,,,,,,,,
30421384,3.1024399821505426,,,,,,,,,,,,,,,,,,
30442451,3.6266226680031504,,,,,,,,,,,,,,,,,,
30442517,3.1024399821505426,,,,,,,,,,,,,,,,,,
30443411,3.6152023021244766,,,,,,,,,,,,,,,,,,
30443815,3.1024399821505426,,,,,,,,,,,,,,,,,,
30444495,4.407731728294538,,,,,,,,,,,,,,,,,,
30444524,3.846970928632275,,,,,,,,,,,,,,,,,,
30444662,3.5748413848935443,,,,,,,,,,,,,,,,,,
30444958,3.1024399821505426,,,,,,,,,,,,,,,,,,
30449397,3.1024399821505426,,,,,,,,,,,,,,,,,,
30450235,3.3772986798179163,,,,,,,,,,,,,,,,,,
30451712,3.112329091231963,,,,,,,,,,,,,,,,,,
30451721,3.3431503424736344,,,,,,,,,,,,,,,,,,
30453404,3.3772986798179163,,,,,,,,,,,,,,,,,,
30453487,3.3772986798179163,,,,,,,,,,,,,,,,,,
30454429,3.3772986798179163,,,,,,,,,,,,,,,,,,
30455114,3.3772986798179163,,,,,,,,,,,,,,,,,,
30455532,3.072131562063,,,,,,,,,,,,,,,,,,
30456744,3.3345647049798144,,,,,,,,,,,,,,,,,,
30456867,3.3345647049798144,,,,,,,,,,,,,,,,,,
30457410,3.937212761436686,,,,,,,,,,,,,,,,,,
30457500,3.937212761436686,,,,,,,,,,,,,,,,,,
30457618,3.954031146327143,,,,,,,,,,,,,,,,,,
30461167,3.302963952573418,,,,,,,,,,,,,,,,,,
31097288,3.260664564905895,,,,,,,,,,,,,,,,,,
31101148,3.599196334746854,,,,,,,,,,,,,,,,,,
31101172,3.606750069084926,,,,,,,,,,,,,,,,,,
31102637,3.606750069084926,,,,,,,,,,,,,,,,,,
31105284,3.606750069084926,,,,,,,,,,,,,,,,,,
31151874,3.2717982070517047,,,,,,,,,,,,,,,,,,
31314274,3.8976952982516306,,,,,,,,,,,,,,,,,,
31375799,3.0741259588667575,,,,,,,,,,,,,,,,,,
31387500,5.794794553024572,,,,,,,,,,,,,,,,,,
31400729,5.888676312943831,,,,,,,,,,,,,,,,,,
31401734,4.55305839429052,,,,,,,,,,,,,,,,,,
31402121,3.043915602106242,,,,,,,,,,,,,,,,,,
31407961,5.024650324573,,,,,,,,,,,,,,,,,,
31409743,4.661710482883223,,,,,,,,,,,,,,,,,,
31410789,4.0906492394492275,,,,,,,,,,,,,,,,,,
31411208,3.1317756610802125,,,,,,,,,,,,,,,,,,
31411318,4.369232348753316,,,,,,,,,,,,,,,,,,
31703506,3.069000668937934,,,,,,,,,,,,,,,,,,
31704048,3.0606895084938994,,,,,,,,,,,,,,,,,,
31704166,3.073263059769811,,,,,,,,,,,,,,,,,,
31704270,3.073263059769811,,,,,,,,,,,,,,,,,,
31704697,3.073263059769811,,,,,,,,,,,,,,,,,,
31777677,3.1554760422612187,,,,,,,,,,,,,,,,,,
31780336,3.139815970627749,,,,,,,,,,,,,,,,,,
31782287,3.139815970627749,,,,,,,,,,,,,,,,,,
31784087,3.139815970627749,,,,,,,,,,,,,,,,,,
31784605,3.139815970627749,,,,,,,,,,,,,,,,,,
31785493,3.139815970627749,,,,,,,,,,,,,,,,,,
31794610,3.1962634825308447,,,,,,,,,,,,,,,,,,
31863783,3.1890953837097276,,,,,,,,,,,,,,,,,,
31925481,3.140072760642815,,,,,,,,,,,,,,,,,,
32089070,3.0978389845861014,,,,,,,,,,,,,,,,,,
32325089,3.33292434667909,,,,,,,,,,,,,,,,,,
32325090,3.33292434667909,,,,,,,,,,,,,,,,,,
32325113,3.33292434667909,,,,,,,,,,,,,,,,,,
32326592,3.33292434667909,,,,,,,,,,,,,,,,,,
32326656,3.33292434667909,,,,,,,,,,,,,,,,,,
32327687,3.33292434667909,,,,,,,,,,,,,,,,,,
32327728,3.33292434667909,,,,,,,,,,,,,,,,,,
32328294,3.3209602343964293,,,,,,,,,,,,,,,,,,
32331141,3.33292434667909,,,,,,,,,,,,,,,,,,
32331169,3.33292434667909,,,,,,,,,,,,,,,,,,
32331558,3.33292434667909,,,,,,,,,,,,,,,,,,
32332981,3.33292434667909,,,,,,,,,,,,,,,,,,
32380416,3.305058550453427,,,,,,,,,,,,,,,,,,
32390035,4.329470648891938,,,,,,,,,,,,,,,,,,
32394246,3.597628896800761,,,,,,,,,,,,,,,,,,
32394278,3.2581792679049935,,,,,,,,,,,,,,,,,,
32439911,3.358666710992012,,,,,,,,,,,,,,,,,,
32439912,3.7385425157037253,,,,,,,,,,,,,,,,,,
32439926,4.10433446070206,,,,,,,,,,,,,,,,,,
32454892,3.0356166535802913,,,,,,,,,,,,,,,,,,
32469509,3.2275183967071506,,,,,,,,,,,,,,,,,,
32477620,3.2788144107803316,,,,,,,,,,,,,,,,,,
32477677,3.186986700312468,,,,,,,,,,,,,,,,,,
32708012,3.4428655369528296,,,,,,,,,,,,,,,,,,
32708126,3.384450567298284,,,,,,,,,,,,,,,,,,
32709402,3.329246745775252,,,,,,,,,,,,,,,,,,
32714008,3.1023140355621837,,,,,,,,,,,,,,,,,,
32764367,3.459442549163587,,,,,,,,,,,,,,,,,,
32766469,3.5068355281095394,,,,,,,,,,,,,,,,,,
33050612,3.4717031897512323,,,,,,,,,,,,,,,,,,
33093694,3.0442754588552248,,,,,,,,,,,,,,,,,,
33141751,3.0939820118811254,,,,,,,,,,,,,,,,,,
33368799,3.3178615148398394,,,,,,,,,,,,,,,,,,
33368801,3.3178615148398394,,,,,,,,,,,,,,,,,,
33385196,4.071502551107418,,,,,,,,,,,,,,,,,,
33414606,4.492434744248983,,,,,,,,,,,,,,,,,,
33495285,5.222166045232864,,,,,,,,,,,,,,,,,,
33845795,3.1421958264632344,,,,,,,,,,,,,,,,,,
33898907,3.118584755365452,,,,,,,,,,,,,,,,,,
33899194,3.042371453620121,,,,,,,,,,,,,,,,,,
33909914,3.0021120199936524,,,,,,,,,,,,,,,,,,
33910759,3.447254177410573,,,,,,,,,,,,,,,,,,
33910789,3.3489376357228577,,,,,,,,,,,,,,,,,,
33911173,3.340630290314604,,,,,,,,,,,,,,,,,,
33911217,3.340630290314604,,,,,,,,,,,,,,,,,,
33911261,3.8065670506969886,,,,,,,,,,,,,,,,,,
33911603,4.8440302943604525,,,,,,,,,,,,,,,,,,
33912861,3.340630290314604,,,,,,,,,,,,,,,,,,
33918370,3.7252636309239477,,,,,,,,,,,,,,,,,,
33918373,3.902308959638448,,,,,,,,,,,,,,,,,,
33921167,3.190598814947844,,,,,,,,,,,,,,,,,,
33934596,3.138580062029156,,,,,,,,,,,,,,,,,,
34491434,3.3420133254247233,,,,,,,,,,,,,,,,,,
34492027,3.3840747658802157,,,,,,,,,,,,,,,,,,
34492633,4.154221767343934,,,,,,,,,,,,,,,,,,
34493441,3.1032619778235264,,,,,,,,,,,,,,,,,,
34494442,3.194592467411858,,,,,,,,,,,,,,,,,,
34494569,3.067639795852084,,,,,,,,,,,,,,,,,,
34506241,3.265788906335434,,,,,,,,,,,,,,,,,,
34508577,3.0292031135857287,,,,,,,,,,,,,,,,,,
34509018,3.0292031135857287,,,,,,,,,,,,,,,,,,
34524845,3.545073012765821,,,,,,,,,,,,,,,,,,
34525936,3.316802246283553,,,,,,,,,,,,,,,,,,
34525971,3.0146415272948666,,,,,,,,,,,,,,,,,,
34540774,3.763514131386297,,,,,,,,,,,,,,,,,,
34540819,3.792489503629863,,,,,,,,,,,,,,,,,,
34540828,3.948945928793412,,,,,,,,,,,,,,,,,,
34541551,3.9523498151238208,,,,,,,,,,,,,,,,,,
34541915,3.212779055692368,,,,,,,,,,,,,,,,,,
34542044,3.16583524302572,,,,,,,,,,,,,,,,,,
34542428,3.0016323630831376,,,,,,,,,,,,,,,,,,
34556505,3.0352754850727433,,,,,,,,,,,,,,,,,,
34556534,3.0352754850727433,,,,,,,,,,,,,,,,,,
34556680,3.0352754850727433,,,,,,,,,,,,,,,,,,
34557138,3.0352754850727433,,,,,,,,,,,,,,,,,,
34557152,3.0352754850727433,,,,,,,,,,,,,,,,,,
34557650,3.8819887138572673,,,,,,,,,,,,,,,,,,
34557668,3.8462226237444708,,,,,,,,,,,,,,,,,,
34558703,3.0352754850727433,,,,,,,,,,,,,,,,,,
34562362,4.402842970632987,,,,,,,,,,,,,,,,,,
34562475,4.560056091918957,,,,,,,,,,,,,,,,,,
34562494,4.560056091918957,,,,,,,,,,,,,,,,,,
34562845,3.9713990633994767,,,,,,,,,,,,,,,,,,
34562884,4.036193951550818,,,,,,,,,,,,,,,,,,
34574504,3.0453487705646025,,,,,,,,,,,,,,,,,,
34576452,3.5643272843004157,,,,,,,,,,,,,,,,,,
34576563,3.5643272843004157,,,,,,,,,,,,,,,,,,
34576805,3.5643272843004157,,,,,,,,,,,,,,,,,,
34576809,3.5643272843004157,,,,,,,,,,,,,,,,,,
34577462,3.035519647751282,,,,,,,,,,,,,,,,,,
34577521,3.5308170877569176,,,,,,,,,,,,,,,,,,
34577613,3.0453487705646025,,,,,,,,,,,,,,,,,,
34577730,3.0453487705646025,,,,,,,,,,,,,,,,,,
34578197,3.0453487705646025,,,,,,,,,,,,,,,,,,
34578222,3.0453487705646025,,,,,,,,,,,,,,,,,,
34578473,3.078340883329922,,,,,,,,,,,,,,,,,,
34578584,3.0453487705646025,,,,,,,,,,,,,,,,,,
34578809,3.0453487705646025,,,,,,,,,,,,,,,,,,
34579189,3.0453487705646025,,,,,,,,,,,,,,,,,,
34579330,3.0453487705646025,,,,,,,,,,,,,,,,,,
34579401,3.0453487705646025,,,,,,,,,,,,,,,,,,
34579596,3.3950362731414967,,,,,,,,,,,,,,,,,,
34579705,3.0453487705646025,,,,,,,,,,,,,,,,,,
34579789,3.0453487705646025,,,,,,,,,,,,,,,,,,
34579800,3.0453487705646025,,,,,,,,,,,,,,,,,,
34579843,3.0453487705646025,,,,,,,,,,,,,,,,,,
34579900,3.0453487705646025,,,,,,,,,,,,,,,,,,
34579940,3.0897761416554976,,,,,,,,,,,,,,,,,,
34580794,3.0453487705646025,,,,,,,,,,,,,,,,,,
34581109,3.0292335859744917,,,,,,,,,,,,,,,,,,
34581268,3.096177379368443,,,,,,,,,,,,,,,,,,
34581509,3.0453487705646025,,,,,,,,,,,,,,,,,,
34601191,4.311922319637747,,,,,,,,,,,,,,,,,,
34699025,3.2815209813981325,,,,,,,,,,,,,,,,,,
34942412,4.006204886357753,,,,,,,,,,,,,,,,,,
34942424,4.006204886357753,,,,,,,,,,,,,,,,,,
34942438,4.006204886357753,,,,,,,,,,,,,,,,,,
35075805,3.126729342014754,,,,,,,,,,,,,,,,,,
35115916,3.0269561951351283,,,,,,,,,,,,,,,,,,
35137182,3.463059193160068,,,,,,,,,,,,,,,,,,
35231324,3.394899001650603,,,,,,,,,,,,,,,,,,
35231362,3.7880410598727634,,,,,,,,,,,,,,,,,,
35598340,3.403313525871597,,,,,,,,,,,,,,,,,,
35664073,3.5486958530064467,,,,,,,,,,,,,,,,,,
35672297,3.848202195966659,,,,,,,,,,,,,,,,,,
35806208,3.8567293850445794,,,,,,,,,,,,,,,,,,
35822563,3.064681053244717,,,,,,,,,,,,,,,,,,
35885577,3.0754335024492168,,,,,,,,,,,,,,,,,,
36483944,3.126033901421617,,,,,,,,,,,,,,,,,,
36485090,3.166650647064127,,,,,,,,,,,,,,,,,,
36493677,3.257667403221621,,,,,,,,,,,,,,,,,,
36493684,3.257667403221621,,,,,,,,,,,,,,,,,,
36692113,3.013446004820246,,,,,,,,,,,,,,,,,,
36692551,3.96810539811493,,,,,,,,,,,,,,,,,,
36692560,4.2828290564616145,,,,,,,,,,,,,,,,,,
37112492,3.1435318249493873,,,,,,,,,,,,,,,,,,
37149663,3.155842605062112,,,,,,,,,,,,,,,,,,
37149694,3.4168536166718786,,,,,,,,,,,,,,,,,,
37149929,3.4168536166718786,,,,,,,,,,,,,,,,,,
37150233,3.182450297053418,,,,,,,,,,,,,,,,,,
37154893,3.155842605062112,,,,,,,,,,,,,,,,,,
37166781,3.182450297053418,,,,,,,,,,,,,,,,,,
37273060,3.011309570782478,,,,,,,,,,,,,,,,,,
37550650,3.1862791390999674,,,,,,,,,,,,,,,,,,
37562674,3.203771158478667,,,,,,,,,,,,,,,,,,
37565352,3.191410147192408,,,,,,,,,,,,,,,,,,
37573149,3.243026778890714,,,,,,,,,,,,,,,,,,
37574569,4.161287765056037,,,,,,,,,,,,,,,,,,
37578066,3.847592393931748,,,,,,,,,,,,,,,,,,
37590618,3.1431250203727936,,,,,,,,,,,,,,,,,,
37813832,3.733120403522346,,,,,,,,,,,,,,,,,,
37813843,3.718048536690777,,,,,,,,,,,,,,,,,,
37868865,3.2235015582938398,,,,,,,,,,,,,,,,,,
37869754,3.4078720062822363,,,,,,,,,,,,,,,,,,
37871587,3.252449069244308,,,,,,,,,,,,,,,,,,
38340969,3.77147927729702,,,,,,,,,,,,,,,,,,
38340973,3.77147927729702,,,,,,,,,,,,,,,,,,
38340991,4.029348480532731,,,,,,,,,,,,,,,,,,
38880229,3.103361145097938,,,,,,,,,,,,,,,,,,
38979759,3.403309568577208,,,,,,,,,,,,,,,,,,
39092839,3.166878844494897,,,,,,,,,,,,,,,,,,
39353494,3.32581019298284,,,,,,,,,,,,,,,,,,
39842639,3.468955466870249,,,,,,,,,,,,,,,,,,
39853838,3.5071586246984956,,,,,,,,,,,,,,,,,,
39853996,4.384579837336983,,,,,,,,,,,,,,,,,,
39854021,3.3317039337799517,,,,,,,,,,,,,,,,,,
39854030,4.384579837336983,,,,,,,,,,,,,,,,,,
39854042,4.384579837336983,,,,,,,,,,,,,,,,,,
39854126,3.495202486066243,,,,,,,,,,,,,,,,,,
39854169,3.0839105906319353,,,,,,,,,,,,,,,,,,
39854284,4.099075529453898,,,,,,,,,,,,,,,,,,
39854381,3.304365734334746,,,,,,,,,,,,,,,,,,
39854466,3.304365734334746,,,,,,,,,,,,,,,,,,
39854482,3.304365734334746,,,,,,,,,,,,,,,,,,
39854538,3.3969208305979635,,,,,,,,,,,,,,,,,,
39854967,3.0086662060463447,,,,,,,,,,,,,,,,,,
39854977,3.2154730699870386,,,,,,,,,,,,,,,,,,
39855047,3.304365734334746,,,,,,,,,,,,,,,,,,
39855135,3.304365734334746,,,,,,,,,,,,,,,,,,
39855144,3.0518996626794084,,,,,,,,,,,,,,,,,,
39855178,3.304365734334746,,,,,,,,,,,,,,,,,,
39855182,3.202347790638179,,,,,,,,,,,,,,,,,,
39855219,3.093078141269544,,,,,,,,,,,,,,,,,,
39855344,3.4982533978825696,,,,,,,,,,,,,,,,,,
39856482,3.1150336131935537,,,,,,,,,,,,,,,,,,
39858684,3.441605746841518,,,,,,,,,,,,,,,,,,
39859515,4.6262852945094775,,,,,,,,,,,,,,,,,,
39859566,3.0877150098799726,,,,,,,,,,,,,,,,,,
39859652,3.0962996611973037,,,,,,,,,,,,,,,,,,
39859846,3.4730150605022767,,,,,,,,,,,,,,,,,,
39859877,3.4730150605022767,,,,,,,,,,,,,,,,,,
39860712,3.004095626260584,,,,,,,,,,,,,,,,,,
39873726,3.8818378231756783,,,,,,,,,,,,,,,,,,
39876636,4.394333336071167,,,,,,,,,,,,,,,,,,
39876994,3.130313917347933,,,,,,,,,,,,,,,,,,
39877443,5.318424394145501,,,,,,,,,,,,,,,,,,
39894550,6.507745977827651,,,,,,,,,,,,,,,,,,
39942130,5.589006937955633,,,,,,,,,,,,,,,,,,
40273338,3.305834670142558,,,,,,,,,,,,,,,,,,
40354085,3.931127234428866,,,,,,,,,,,,,,,,,,
40369032,3.1181793843612136,,,,,,,,,,,,,,,,,,
40369068,3.017948186332287,,,,,,,,,,,,,,,,,,
40369085,3.017948186332287,,,,,,,,,,,,,,,,,,
40369123,3.017948186332287,,,,,,,,,,,,,,,,,,
40406988,3.332258360598617,,,,,,,,,,,,,,,,,,
40609300,3.619504931036777,,,,,,,,,,,,,,,,,,
40636726,3.28649744467162,,,,,,,,,,,,,,,,,,
40636804,3.4485884314694073,,,,,,,,,,,,,,,,,,
40637790,3.28649744467162,,,,,,,,,,,,,,,,,,
40637815,3.28649744467162,,,,,,,,,,,,,,,,,,
40637823,3.28649744467162,,,,,,,,,,,,,,,,,,
40638116,3.28649744467162,,,,,,,,,,,,,,,,,,
40638380,3.87259000635772,,,,,,,,,,,,,,,,,,
41224081,3.223090651479884,,,,,,,,,,,,,,,,,,
42466363,4.556155838230055,,,,,,,,,,,,,,,,,,
42466371,4.297268147055252,,,,,,,,,,,,,,,,,,
42466381,4.142096359816568,,,,,,,,,,,,,,,,,,
43111436,3.4712427844615106,,,,,,,,,,,,,,,,,,
43290101,3.6587077573743167,,,,,,,,,,,,,,,,,,
43308744,4.482971251784572,,,,,,,,,,,,,,,,,,
43711384,3.3266282030062015,,,,,,,,,,,,,,,,,,
43807072,3.2391563195256676,,,,,,,,,,,,,,,,,,
43950233,3.6513748898433835,,,,,,,,,,,,,,,,,,
43951684,3.4541201411238314,,,,,,,,,,,,,,,,,,
43951699,3.4541201411238314,,,,,,,,,,,,,,,,,,
43951700,3.4541201411238314,,,,,,,,,,,,,,,,,,
43951726,3.4541201411238314,,,,,,,,,,,,,,,,,,
43952161,3.7891610668646107,,,,,,,,,,,,,,,,,,
43952178,3.7891610668646107,,,,,,,,,,,,,,,,,,
43952349,3.7891610668646107,,,,,,,,,,,,,,,,,,
43952417,3.7891610668646107,,,,,,,,,,,,,,,,,,
43952529,3.4541201411238314,,,,,,,,,,,,,,,,,,
43952614,3.4541201411238314,,,,,,,,,,,,,,,,,,
43952822,3.5735507154161223,,,,,,,,,,,,,,,,,,
43952828,3.5735507154161223,,,,,,,,,,,,,,,,,,
43952871,3.5735507154161223,,,,,,,,,,,,,,,,,,
43952956,3.4541201411238314,,,,,,,,,,,,,,,,,,
43952971,3.4541201411238314,,,,,,,,,,,,,,,,,,
43952990,3.4541201411238314,,,,,,,,,,,,,,,,,,
43953081,3.4541201411238314,,,,,,,,,,,,,,,,,,
43953349,3.4541201411238314,,,,,,,,,,,,,,,,,,
43953369,3.4541201411238314,,,,,,,,,,,,,,,,,,
43953501,3.4541201411238314,,,,,,,,,,,,,,,,,,
43953527,3.4541201411238314,,,,,,,,,,,,,,,,,,
43953542,3.4541201411238314,,,,,,,,,,,,,,,,,,
43953617,3.4541201411238314,,,,,,,,,,,,,,,,,,
43953763,3.1217755912077587,,,,,,,,,,,,,,,,,,
43954171,3.4541201411238314,,,,,,,,,,,,,,,,,,
43954321,3.4541201411238314,,,,,,,,,,,,,,,,,,
43954381,3.4541201411238314,,,,,,,,,,,,,,,,,,
43954470,3.4541201411238314,,,,,,,,,,,,,,,,,,
43954585,3.4541201411238314,,,,,,,,,,,,,,,,,,
43954777,3.4541201411238314,,,,,,,,,,,,,,,,,,
43954853,3.4541201411238314,,,,,,,,,,,,,,,,,,
43954882,3.4541201411238314,,,,,,,,,,,,,,,,,,
43954883,3.4541201411238314,,,,,,,,,,,,,,,,,,
43955096,3.807959706379443,,,,,,,,,,,,,,,,,,
43955151,3.6015518167759173,,,,,,,,,,,,,,,,,,
